,Unnamed: 0,Open,High,Low,Close,Volume,Open.Interest
3391,2003-01-01,,,,594.4,,
3392,2003-01-02,,,,,,
3393,2003-01-03,,,,600.0,,
3394,2003-01-06,,,,599.5,,
3395,2003-01-07,,,,606.8,,
3396,2003-01-08,,,,603.4,,
3397,2003-01-09,,,,611.6,,
3398,2003-01-10,,,,611.3,,
3399,2003-01-13,,,,615.8,,
3400,2003-01-14,,,,610.2,,
3401,2003-01-15,,,,612.2,,
3402,2003-01-16,,,,609.6,,
3403,2003-01-17,,,,614.3,,
3404,2003-01-20,,,,619.0,,
3405,2003-01-21,,,,,,
3406,2003-01-22,,,,625.5,,
3407,2003-01-23,,,,636.1,,
3408,2003-01-24,,,,638.5,,
3409,2003-01-27,,,,635.1,,
3410,2003-01-28,,,,636.3,,
3411,2003-01-29,,,,636.6,,
3412,2003-01-30,,,,647.5,,
3413,2003-01-31,,,,647.8,,
3414,2003-02-03,,,,658.9,,
3415,2003-02-04,,,,683.7,,
3416,2003-02-05,,,,676.0,,
3417,2003-02-06,,,,674.4,,
3418,2003-02-07,,,,667.4,,
3419,2003-02-10,,,,673.6,,
3420,2003-02-11,,,,666.9,,
3421,2003-02-12,,,,669.0,,
3422,2003-02-13,,,,675.4,,
3423,2003-02-14,,,,676.6,,
3424,2003-02-17,,,,675.0,,
3425,2003-02-18,,,,,,
3426,2003-02-19,,,,648.8,,
3427,2003-02-20,,,,654.8,,
3428,2003-02-21,,,,656.5,,
3429,2003-02-24,,,,659.0,,
3430,2003-02-25,,,,663.8,,
3431,2003-02-26,,,,669.1,,
3432,2003-02-27,,,,670.4,,
3433,2003-02-28,,,,667.0,,
3434,2003-03-03,,,,672.5,,
3435,2003-03-04,,,,673.5,,
3436,2003-03-05,,,,681.0,,
3437,2003-03-06,,,,691.6,,
3438,2003-03-07,,,,688.0,,
3439,2003-03-10,,,,683.6,,
3440,2003-03-11,,,,702.9,,
3441,2003-03-12,,,,694.7,,
3442,2003-03-13,,,,696.0,,
3443,2003-03-14,,,,682.2,,
3444,2003-03-17,,,,683.6,,
3445,2003-03-18,,,,674.8,,
3446,2003-03-19,,,,676.2,,
3447,2003-03-20,,,,660.2,,
3448,2003-03-21,,,,641.4,,
3449,2003-03-24,,,,640.6,,
3450,2003-03-25,,,,633.5,,
3451,2003-03-26,,,,627.3,,
3452,2003-03-27,,,,628.4,,
3453,2003-03-28,,,,622.9,,
3454,2003-03-31,,,,622.2,,
3455,2003-04-01,,,,632.4,,
3456,2003-04-02,,,,628.1,,
3457,2003-04-03,,,,621.9,,
3458,2003-04-04,,,,609.7,,
3459,2003-04-07,,,,609.0,,
3460,2003-04-08,,,,600.3,,
3461,2003-04-09,,,,614.2,,
3462,2003-04-10,,,,616.6,,
3463,2003-04-11,,,,614.1,,
3464,2003-04-14,,,,613.7,,
3465,2003-04-15,,,,618.0,,
3466,2003-04-16,,,,612.6,,
3467,2003-04-17,,,,614.0,,
3468,2003-04-18,,,,624.7,,
3469,2003-04-21,,,,,,
3470,2003-04-22,,,,629.9,,
3471,2003-04-23,,,,629.7,,
3472,2003-04-24,,,,625.0,,
3473,2003-04-25,,,,624.6,,
3474,2003-04-28,,,,624.0,,
3475,2003-04-29,,,,607.7,,
3476,2003-04-30,,,,594.1,,
3477,2003-05-01,,,,599.3,,
3478,2003-05-02,,,,595.5,,
3479,2003-05-05,,,,597.1,,
3480,2003-05-06,,,,597.2,,
3481,2003-05-07,,,,617.2,,
3482,2003-05-08,,,,626.8,,
3483,2003-05-09,,,,630.4,,
3484,2003-05-12,,,,634.1,,
3485,2003-05-13,,,,654.1,,
3486,2003-05-14,,,,643.7,,
3487,2003-05-15,,,,654.4,,
3488,2003-05-16,,,,652.5,,
3489,2003-05-19,,,,645.9,,
3490,2003-05-20,,,,652.0,,
3491,2003-05-21,,,,666.7,,
3492,2003-05-22,,,,670.3,,
3493,2003-05-23,,,,663.4,,
3494,2003-05-26,,,,664.0,,
3495,2003-05-27,,,,,,
3496,2003-05-28,,,,675.3,,
3497,2003-05-29,,,,662.7,,
3498,2003-05-30,,,,633.9,,
3499,2003-06-02,,,,636.8,,
3500,2003-06-03,,,,637.2,,
3501,2003-06-04,,,,651.7,,
3502,2003-06-05,,,,661.8,,
3503,2003-06-06,,,,665.0,,
3504,2003-06-09,,,,653.5,,
3505,2003-06-10,,,,653.5,,
3506,2003-06-11,,,,654.0,,
3507,2003-06-12,,,,651.9,,
3508,2003-06-13,,,,652.5,,
3509,2003-06-16,,,,664.6,,
3510,2003-06-17,,,,656.2,,
